Associated with;Overall file decorastors;Cycl. Number;Cycl. Density;Halstead Bugs;Halstead Difficulty;Halstead Effort;Halstead Length;Halstead Time;Halstead Vocabulary;Halstead Volume;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;Halstead Identifiers Distinct;Halstead Identifiers Total;Halstead Identifiers Names;LOC Physical;LOC Logical;
CLASS: AppRoutingModule;1;0,0;0,0;0,023;2,813;197,742;19,0;10,986;13,0;70,308;8,0;9,0;;5,0;10,0;;7,0;5,0;
CLASS: AppModule;1;1,0;11,111;0,101;4,32;1307,507;60,0;72,639;33,0;302,664;25,0;27,0;;8,0;33,0;;23,0;9,0;
CLASS: MainNavigationComponent;1;1,182;2,273;0,039;1,162;1503,413;18,818;83,523;6,909;117,575;5,545;9,455;;1,364;9,364;;4,636;4,727;
CLASS: SmallMainMenuComponent;1;1,0;5,263;0,022;1,038;410,145;12,833;22,786;5,833;65,826;4,333;6,0;;1,5;6,833;;4,333;3,167;
CLASS: DragAndDropDirective;1;1,222;2,6;0,044;1,469;1735,002;21,556;96,389;7,556;131,219;6,0;11,333;;1,556;10,222;;6,111;5,222;
CLASS: RemoveDirective;1;0,667;9,524;0,012;1,061;110,303;8,667;6,128;5,333;34,667;3,667;4,667;;1,667;4,0;;3,667;2,333;
CLASS: AppEffects;1;0,75;5,769;0,011;0,8;108,929;7,75;6,052;5,25;34,04;3,75;4,0;;1,5;3,75;;1,5;3,25;
CLASS: DecoratorTypesService;0;0,933;4,242;0,009;0,688;265,072;5,467;14,726;1,733;25,696;1,267;3,733;;0,467;1,733;;2,133;1,467;
CLASS: ServiceToSkipService;0;0,5;16,667;0,003;0,75;14,739;3,5;0,819;3,5;9,826;2,0;2,0;;1,5;1,5;;3,0;1,5;
CLASS: FeatureConfigLoaderService;0;2,6;10,0;0,051;4,8;3655,38;26,0;203,077;11,6;152,308;6,8;13,6;;4,8;12,4;;7,8;5,2;
CLASS: MenuManagerService;0;2,0;2,439;0,078;3,829;9804,94;40,455;544,719;4,909;232,811;3,545;19,909;;1,364;20,545;;8,909;7,455;
CLASS: PuzzleAlgorithmManagerService;0;1,75;5,303;0,09;3,58;3879,248;46,25;215,514;14,5;270,932;11,0;22,5;;3,5;23,75;;11,0;8,25;
CLASS: VariableSettingsConfigService;0;2,889;2,948;0,095;3,582;9193,355;45,778;510,742;8,333;285,141;6,444;24,444;;1,889;21,333;;11,556;10,889;
CLASS: ZoomSettingsConfigService;0;1,375;1,741;0,05;1,553;3702,552;23,438;205,697;5,125;149,005;4,125;12,813;;1,0;10,625;;4,813;4,938;
CLASS: TreeManagerService;0;0,5;1,471;0,142;2,727;2318,63;81,0;128,813;19,0;425,082;16,5;36,0;;2,5;45,0;;12,0;17,0;
CLASS: AnnotationExtractorService;0;2,833;7,083;0,058;4,799;5009,342;30,667;278,297;8,5;173,954;5,333;16,167;;3,167;14,5;;9,167;6,667;
CLASS: ComponentFactoryService;0;1,667;8,772;0,058;4,667;2456,289;32,333;136,461;14,333;175,449;9,667;19,333;;4,667;13,0;;16,0;6,333;
CLASS: FabricMenuHelperService;0;0,5;16,667;0,003;0,75;14,739;3,5;0,819;3,5;9,826;2,0;2,0;;1,5;1,5;;3,0;1,5;
CLASS: GameConfigurationComponent;12;1,0;2,439;0,115;3,033;4200,281;55,75;233,349;18,5;346,177;15,0;26,0;;3,5;29,75;;11,25;10,25;
CLASS: MaterialModule;1;0,0;0,0;0,017;2,917;151,35;15,0;8,408;11,0;51,891;6,0;7,0;;5,0;8,0;;7,0;4,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: RoutingModelMock;7;0,5;25,0;0,002;0,5;5,805;2,5;0,322;2,5;5,805;1,5;1,5;;1,0;1,0;;2,5;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: AppComponent;3;0,5;10,0;0,011;1,0;66,417;8,5;3,69;7,5;33,209;5,5;5,5;;2,0;3,0;;5,5;2,5;
CLASS: DragAndDropImageComponent;1;1,583;2,363;0,047;1,644;2774,757;22,0;154,153;7,0;140,631;5,417;11,25;;1,583;10,75;;6,0;5,583;
CLASS: ZoomBlockComponent;1;0,667;9,524;0,009;0,833;68,124;6,667;3,785;5,667;27,25;4,0;4,0;;1,667;2,667;;3,667;2,333;
CLASS: ZoomMenuComponent;1;0,833;3,472;0,037;1,536;1019,064;20,5;56,615;7,0;110,543;5,333;9,833;;1,667;10,667;;5,333;4,0;
CLASS: GalleryBottomSheetComponent;1;0,667;7,407;0,015;1,133;154,317;10,333;8,573;7,0;45,387;5,0;5,667;;2,0;4,667;;4,333;3,0;
CLASS: InsertTemplateImageBottomSheetComponent;1;0,667;7,407;0,015;1,133;154,317;10,333;8,573;7,0;45,387;5,0;5,667;;2,0;4,667;;4,333;3,0;
CLASS: PuzzleChooserBottomSheetComponent;1;0,667;7,407;0,015;1,133;154,317;10,333;8,573;7,0;45,387;5,0;5,667;;2,0;4,667;;4,333;3,0;
CLASS: TemplatePreviewBottomSheetComponent;1;0,667;7,407;0,015;1,133;154,317;10,333;8,573;7,0;45,387;5,0;5,667;;2,0;4,667;;4,333;3,0;
CLASS: ZoomManagementBottomSheetComponent;1;0,667;7,407;0,015;1,133;154,317;10,333;8,573;7,0;45,387;5,0;5,667;;2,0;4,667;;4,333;3,0;
CLASS: GalleryComponent;1;0,75;6,818;0,015;0,963;169,333;9,25;9,407;6,75;43,983;5,0;5,5;;1,75;3,75;;3,75;2,75;
CLASS: InitialPageComponent;1;0,833;5,208;0,015;0,741;193,773;8,5;10,765;5,833;43,599;4,5;5,0;;1,333;3,5;;3,167;2,667;
CLASS: InsertTemplateImageComponent;1;0,0;0,0;0,022;2,5;161,813;17,0;8,99;14,0;64,725;9,0;9,0;;5,0;8,0;;8,0;5,0;
CLASS: PuzzleBoardComponent;1;0,8;5,333;0,016;0,822;197,577;9,8;10,977;6,0;48,088;4,6;5,4;;1,4;4,4;;4,2;3,0;
CLASS: PuzzleBuilderComponent;1;0,5;8,333;0,012;1,25;87,905;9,0;4,884;7,5;35,162;5,0;5,0;;2,5;4,0;;4,5;3,0;
CLASS: PuzzleChooserComponent;1;0,8;5,0;0,021;0,933;293,884;12,0;16,327;7,6;62,975;6,0;7,0;;1,6;5,0;;3,8;3,2;
CLASS: TemplatePreviewComponent;1;1,0;7,692;0,023;2,219;468,264;14,333;26,015;10,0;70,332;6,333;7,667;;3,667;6,667;;5,667;4,333;
CLASS: SetZoomComponent;1;0,667;7,407;0,018;1,373;226,551;12,0;12,586;8,0;55,02;5,667;6,667;;2,333;5,333;;5,333;3,0;
CLASS: SetZoomPositionComponent;1;0,667;4,762;0,036;2,16;692,302;21,0;38,461;11,333;106,837;8,333;12,0;;3,0;9,0;;7,333;4,667;
CLASS: ZoomManagementComponent;11;1,08;0,973;0,045;0,873;2922,181;19,6;162,343;4,56;133,925;3,88;9,96;;0,68;9,64;;4,48;4,44;
CLASS: PuzzleBuilderRoutingModule;1;0,0;0,0;0,032;3,3;316,8;24,0;17,6;16,0;96,0;10,0;11,0;;6,0;13,0;;16,0;6,0;
CLASS: PuzzleBuilderModule;17;0,0;0,0;0,117;3,094;1087,797;67,0;60,433;38,0;351,611;32,0;33,0;;6,0;34,0;;8,0;5,0;
CLASS: ComponentFactoryService;1;1,667;8,333;0,062;4,516;2504,994;33,667;139,166;15,0;184,892;10,333;20,0;;4,667;13,667;;16,333;6,667;
CLASS: GameConfigurationService;10;1,2;3,529;0,053;2,284;1817,398;28,2;100,967;10,0;159,157;7,4;13,0;;2,6;15,2;;7,8;6,8;
CLASS: OldPuzzleService;1;2,0;3,774;0,098;3,797;6726,503;48,5;373,695;11,333;295,242;8,833;26,833;;2,5;21,667;;11,0;8,833;
CLASS: BringToBackService;1;1,2;5,0;0,032;2,013;967,059;17,6;53,726;8,8;96,086;6,2;9,6;;2,6;8,0;;6,0;4,8;
CLASS: BringToFrontService;1;1,2;5,0;0,032;2,08;993,224;17,6;55,179;8,6;95,502;6,0;9,6;;2,6;8,0;;6,0;4,8;
CLASS: BottomLeftFabricMenuService;1;1,071;1,948;0,037;1,315;2039,081;18,071;113,282;5,0;110,765;3,929;9,643;;1,071;8,429;;4,357;3,929;
CLASS: BottomRightFabricMenuService;1;1,071;1,88;0,037;1,202;1891,964;18,286;105,109;5,071;112,453;4,071;9,786;;1,0;8,5;;4,571;4,071;
CLASS: DecoratorFileCopy;1;0,0;0,0;0,003;1,0;8,0;4,0;0,444;4,0;8,0;2,0;2,0;;2,0;2,0;;3,0;1,0;
CLASS: PuzzleControllerManagerService2;1;1,364;1,567;0,091;2,064;6182,98;41,364;343,499;8,727;272,378;7,273;20,636;;1,455;20,727;;8,727;7,909;
